ts_ms,timestep_time,vehicle_id,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,ttc,ttc_valid,risk_score,zone_base_risk,dx,dy,dvx,dvy,dcpa_m,phys_min_dist_3s,phys_t_cpa,phys_score_3s,onnx_risk_level,onnx_confidence
155000,155.0,141,3595.82,1450.96,3547.57,1450.93,1.42,0.0,48.25000932642397,-0.845814364374597,30.0,0.0,10.0,0.0,-48.25,-0.029999999999972715,-0.8600000000001273,1.1299999999998818,48.25000932642397,48.25000932642397,0.0,10.0,0,0.9822443
156000,156.0,141,3596.83,1449.62,3547.57,1450.93,1.68,0.0,49.277415719576624,-1.0274063931526527,30.0,0.0,10.0,0.0,-49.25999999999976,1.3100000000001728,-1.0099999999997635,1.3400000000001455,49.277415719576624,49.277415719576624,0.0,10.0,0,0.98703605
157000,157.0,141,3597.85,1448.28,3547.57,1450.93,1.68,0.0,50.34978550103242,-1.072369781455798,30.0,0.0,10.0,0.0,-50.279999999999745,2.650000000000091,-1.0199999999999818,1.3399999999999181,50.34978550103242,50.34978550103242,0.0,10.0,0,0.9892468
158000,158.0,141,3598.74,1447.12,3547.57,1450.93,1.47,0.0,51.31164585159944,-0.9618603505670151,30.0,0.0,10.0,0.0,-51.16999999999962,3.810000000000173,-0.8899999999998727,1.1600000000000819,51.31164585159944,51.31164585159944,0.0,10.0,0,0.990126
159000,159.0,141,3599.75,1445.78,3547.57,1450.93,1.68,0.0,52.43352839548359,-1.1218825438841549,30.0,0.0,10.0,0.0,-52.179999999999836,5.150000000000091,-1.0100000000002183,1.3399999999999181,52.43352839548359,52.43352839548359,0.0,10.0,0,0.9919703
160000,160.0,141,3600.76,1444.44,3547.57,1450.93,1.68,0.0,53.584477229884456,-1.1509488344008645,30.0,0.0,10.0,0.0,-53.190000000000055,6.490000000000009,-1.0100000000002183,1.3399999999999181,53.584477229884456,53.584477229884456,0.0,10.0,0,0.9928437
161000,161.0,141,3601.79,1443.09,3547.57,1450.93,1.69,0.0,54.78388449170048,-1.1994072618160274,30.0,0.0,10.0,0.0,-54.2199999999998,7.8400000000001455,-1.0299999999997453,1.3500000000001364,54.78388449170048,54.78388449170048,0.0,10.0,0,0.99364024
162000,162.0,141,3602.65,1441.95,3547.57,1450.93,1.44,0.0,55.80722892242539,-1.0233444307249044,30.0,0.0,10.0,0.0,-55.07999999999993,8.980000000000018,-0.8600000000001273,1.1399999999998727,55.80722892242539,55.80722892242539,0.0,10.0,0,0.99391246
163000,163.0,141,3603.48,1440.86,3547.57,1450.93,1.37,0.0,56.80962066410923,-1.0023917416838444,30.0,0.0,10.0,0.0,-55.909999999999854,10.070000000000164,-0.8299999999999272,1.0900000000001455,56.80962066410923,56.80962066410923,0.0,10.0,0,0.9942941
164000,164.0,141,3604.31,1439.77,3547.57,1450.93,1.37,0.0,57.827097454393964,-1.0174767902847321,30.0,0.0,10.0,0.0,-56.73999999999978,11.160000000000082,-0.8299999999999272,1.0899999999999181,57.827097454393964,57.827097454393964,0.0,10.0,0,0.99470645
165000,165.0,141,3605.33,1438.42,3547.57,1450.93,1.69,0.0,59.099219114976236,-1.2721216605822718,30.0,0.0,10.0,0.0,-57.75999999999976,12.509999999999991,-1.0199999999999818,1.349999999999909,59.099219114976236,59.099219114976236,0.0,10.0,0,0.9950795
166000,166.0,141,3606.15,1437.33,3548.99,1452.35,1.36,1.95,59.100473771366964,-0.0012546563907278596,30.0,0.0,10.0,0.0,-57.16000000000031,15.019999999999982,0.5999999999994543,2.509999999999991,59.100473771366964,59.100473771366964,0.0,10.0,0,0.6320805
167000,167.0,141,3607.09,1436.1,3551.52,1454.89,1.55,3.48,58.660796107792684,0.4396776635742796,30.0,1.0,13.0,0.0,-55.570000000000164,18.79000000000019,1.5900000000001455,3.770000000000209,58.504341181664046,58.504341181664046,1.046412998028885,43.0,1,0.42218742
168000,168.0,141,3607.96,1434.95,3552.52,1455.89,1.44,1.38,59.262780899988215,-0.6019847921955304,30.0,0.0,10.0,0.0,-55.440000000000055,20.940000000000055,0.13000000000010914,2.1499999999998636,59.262780899988215,59.262780899988215,0.0,10.0,0,0.7191694
169000,169.0,141,3608.81,1433.82,3552.84,1456.21,1.42,0.44,60.282277661017275,-1.0194967610290604,30.0,0.0,5.0,0.0,-55.9699999999998,22.3900000000001,-0.5299999999997453,1.4500000000000455,60.282277661017275,60.282277661017275,0.0,5.0,0,0.9932104
170000,170.0,141,3609.83,1432.49,3553.0,1456.37,1.68,0.21,61.64335568412857,-1.3610780231112969,30.0,0.0,5.0,0.0,-56.82999999999993,23.87999999999988,-0.8600000000001273,1.4899999999997817,61.64335568412857,61.64335568412857,0.0,5.0,0,0.9946438
171000,171.0,141,3610.7,1431.34,3553.01,1456.38,1.44,0.02,62.88988551428571,-1.2465298301571366,30.0,0.0,5.0,0.0,-57.6899999999996,25.04000000000019,-0.8599999999996726,1.1600000000003092,62.88988551428571,62.88988551428571,0.0,5.0,0,0.99526983
172000,172.0,141,3611.68,1430.04,3553.02,1456.39,1.63,0.01,64.30643902440868,-1.4165535101229665,30.0,0.0,5.0,0.0,-58.659999999999854,26.350000000000136,-0.9700000000002547,1.3099999999999454,64.30643902440868,64.30643902440868,0.0,5.0,0,0.9952447
173000,173.0,141,3612.58,1428.86,3555.05,1458.01,1.48,2.59,64.49359192974117,-0.1871529053324963,30.0,0.0,5.0,0.0,-57.529999999999745,29.15000000000009,1.1300000000001091,2.7999999999999545,64.49359192974117,64.49359192974117,0.0,5.0,1,0.49138993
174000,174.0,141,3613.59,1427.52,3558.73,1460.34,1.68,4.4,63.92786559865745,0.5657263310837237,30.0,1.0,8.0,0.0,-54.86000000000013,32.819999999999936,2.669999999999618,3.6699999999998454,63.67012854151305,63.67012854151305,1.263571837768533,38.0,1,0.4368906
175000,175.0,141,3614.57,1426.24,3564.92,1461.71,1.61,6.35,61.01838575380384,2.909479844853607,20.97226618075233,1.0,11.0,0.0,-49.65000000000009,35.47000000000003,5.210000000000036,2.650000000000091,54.124769539662324,55.16028281290828,3.0,41.0,2,0.488635
176000,176.0,141,3615.48,1425.03,3572.1,1464.91,1.51,8.01,58.92570576582022,2.0926799879836224,28.158010830216522,1.0,16.0,0.0,-43.38000000000011,39.88000000000011,6.269999999999982,4.410000000000082,57.57605274524129,57.57605274524129,1.635809465461706,46.0,2,0.4222116
177000,177.0,141,3616.33,1423.92,3574.84,1466.66,1.4,3.51,59.566162374287494,-0.6404566084672751,30.0,0.0,10.0,0.0,-41.48999999999978,42.74000000000001,1.8900000000003274,2.8599999999999,59.566162374287494,59.566162374287494,0.0,10.0,1,0.5674807
178000,178.0,141,3617.32,1422.6,3575.27,1466.94,1.65,0.56,61.108412677797716,-1.5422503035102224,30.0,0.0,5.0,0.0,-42.05000000000018,44.340000000000146,-0.5600000000004002,1.6000000000001364,61.108412677797716,61.108412677797716,0.0,5.0,0,0.9899995
179000,179.0,141,3618.22,1421.43,3575.31,1466.96,1.48,0.05,62.56395927369035,-1.4555465958926348,30.0,0.0,5.0,0.0,-42.909999999999854,45.52999999999997,-0.8599999999996726,1.1899999999998272,62.56395927369035,62.56395927369035,0.0,5.0,0,0.9936619
180000,180.0,141,3619.21,1420.11,3576.52,1467.74,1.65,1.56,63.96133988590307,-1.3973806122127215,30.0,0.0,5.0,0.0,-42.690000000000055,47.63000000000011,0.2199999999997999,2.1000000000001364,63.96133988590307,63.96133988590307,0.0,5.0,0,0.93635786
181000,181.0,141,3620.05,1419.01,3579.66,1469.75,1.39,3.93,64.85290818459899,-0.8915682986959155,30.0,0.0,5.0,0.0,-40.39000000000033,50.74000000000001,2.299999999999727,3.1099999999999,64.85290818459899,64.85290818459899,0.0,5.0,1,0.5743947
182000,182.0,141,3620.25,1417.67,3582.83,1471.91,1.64,3.84,65.8956295971137,-1.0427214125147088,30.0,0.0,5.0,0.0,-37.42000000000007,54.24000000000001,2.9700000000002547,3.5,65.8956295971137,65.8956295971137,0.0,5.0,1,0.55361754
183000,183.0,141,3621.5,1417.65,3587.49,1473.66,0.0,5.26,65.52709515917834,1.102601673390268,30.0,1.0,11.0,0.0,-34.01000000000022,56.00999999999999,4.6599999999998545,1.75,64.39122520716599,64.39122520716599,2.4404252142012255,36.0,2,0.5272102
184000,184.0,141,3621.5,1417.65,3591.63,1470.48,0.0,5.18,60.68958559753054,4.837509561647806,12.545625972232244,1.0,11.0,0.0,-29.86999999999989,52.82999999999993,4.140000000000327,-3.1800000000000637,23.701422866954083,46.674689072343476,3.0,41.0,2,0.74791837
185000,185.0,141,3621.5,1417.65,3595.78,1464.32,0.0,7.43,53.287965808425966,7.401619789104572,7.1995005589003105,1.0,36.0,0.0,-25.7199999999998,46.669999999999845,4.150000000000091,-6.160000000000082,4.745229241854668,31.157166109901024,3.0,54.0,3,0.47514784
186000,186.0,141,3621.5,1417.65,3598.59,1460.16,0.0,5.02,48.29045661411779,4.997509194308179,9.662905006581541,1.0,24.0,0.0,-22.909999999999854,42.50999999999999,2.8099999999999454,-4.1599999999998545,4.810134896773472,33.338735728878895,3.0,49.0,2,0.69363534
187000,187.0,141,3620.97,1418.06,3600.0,1458.07,1.51,2.53,45.17234773619798,3.252340182259573,13.889182928218275,1.0,13.0,0.0,-20.9699999999998,40.00999999999999,0.5100000000002183,-3.3900000000001,14.784425065113966,35.61375015355654,3.0,46.0,2,0.62356484
188000,188.0,141,3620.97,1418.06,3600.33,1457.58,0.0,0.59,44.5851993378968,0.5871483983011743,30.0,1.0,13.0,0.0,-20.639999999999873,39.51999999999998,0.32999999999992724,-0.4900000000000091,4.956308821554888,42.82435054965808,3.0,38.0,1,0.6338296
189000,189.0,141,3620.97,1418.06,3600.33,1457.58,0.0,0.0,44.5851993378968,-0.0,30.0,0.0,10.0,0.0,-20.639999999999873,39.51999999999998,0.0,0.0,44.5851993378968,44.5851993378968,0.0,10.0,0,0.7834757
190000,190.0,141,3621.02,1418.1,3601.52,1455.82,0.06,2.12,42.46231741203019,2.122881925866615,20.00220402964521,1.0,13.0,0.0,-19.5,37.72000000000003,1.1399999999998727,-1.7999999999999545,3.708192528964391,36.09915234461916,3.0,46.0,2,0.64082646
191000,191.0,141,3621.02,1418.1,3601.62,1455.67,0.0,0.18,42.28315149087182,0.17916592115836494,30.0,1.0,13.0,0.0,-19.40000000000009,37.570000000000164,0.09999999999990905,-0.14999999999986358,4.6983106620277075,41.745711156956666,3.0,38.0,1,0.5116268
192000,192.0,141,3621.1,1418.15,3601.62,1455.67,0.09,0.0,42.27553429585485,0.007617195016976552,30.0,0.0,13.0,0.0,-19.480000000000018,37.51999999999998,-0.07999999999992724,-0.0500000000001819,42.141275717525964,42.253938277987174,3.0,13.0,0,0.54266566
193000,193.0,141,3621.1,1418.15,3601.62,1455.67,0.0,0.0,42.27553429585485,-0.0,30.0,0.0,10.0,0.0,-19.480000000000018,37.51999999999998,0.0,0.0,42.27553429585485,42.27553429585485,0.0,10.0,0,0.8243352
194000,194.0,141,3621.1,1418.15,3601.62,1455.67,0.0,0.0,42.27553429585485,-0.0,30.0,0.0,10.0,0.0,-19.480000000000018,37.51999999999998,0.0,0.0,42.27553429585485,42.27553429585485,0.0,10.0,0,0.8273936
195000,195.0,141,3621.1,1418.15,3601.62,1455.67,0.0,0.0,42.27553429585485,-0.0,30.0,0.0,10.0,0.0,-19.480000000000018,37.51999999999998,0.0,0.0,42.27553429585485,42.27553429585485,0.0,10.0,0,0.8551321
196000,196.0,141,3621.1,1418.15,3601.62,1455.67,0.0,0.0,42.27553429585485,-0.0,30.0,0.0,10.0,0.0,-19.480000000000018,37.51999999999998,0.0,0.0,42.27553429585485,42.27553429585485,0.0,10.0,0,0.8548886
197000,197.0,141,3621.1,1418.15,3601.62,1455.67,0.0,0.0,42.27553429585485,-0.0,30.0,0.0,10.0,0.0,-19.480000000000018,37.51999999999998,0.0,0.0,42.27553429585485,42.27553429585485,0.0,10.0,0,0.8810831
198000,198.0,141,3621.1,1418.15,3601.62,1455.67,0.0,0.0,42.27553429585485,-0.0,30.0,0.0,10.0,0.0,-19.480000000000018,37.51999999999998,0.0,0.0,42.27553429585485,42.27553429585485,0.0,10.0,0,0.8982466
199000,199.0,141,3621.1,1418.15,3601.62,1455.67,0.0,0.0,42.27553429585485,-0.0,30.0,0.0,10.0,0.0,-19.480000000000018,37.51999999999998,0.0,0.0,42.27553429585485,42.27553429585485,0.0,10.0,0,0.899434
152000,152.0,143,3617.48,1421.33,3618.66,1424.71,1.01,7.27,3.5800558654859493,5.317044785849703,0.6733168535675274,1.0,76.0,0.0,1.1799999999998363,3.380000000000109,3.4599999999995816,-5.2199999999998,2.850962241989802,2.850962241989802,0.34576236613979283,76.0,2,0.53083754
153000,153.0,143,3618.13,1420.48,3623.34,1417.77,1.08,8.4,5.872665493623877,-2.292609628137928,30.0,0.0,33.0,0.0,5.210000000000036,-2.7100000000000364,4.0300000000002,-6.0900000000001455,5.872665493623877,5.872665493623877,0.0,33.0,3,0.44563133
154000,154.0,143,3618.77,1419.64,3628.62,1409.72,1.05,9.28,13.979588692089608,-8.106923198465731,30.0,0.0,28.0,0.0,9.849999999999909,-9.920000000000073,4.639999999999873,-7.210000000000036,13.979588692089608,13.979588692089608,0.0,28.0,3,0.49559164
155000,155.0,143,3619.44,1418.76,3635.62,1399.56,1.1,11.39,25.10841293272031,-11.128824240630701,30.0,0.0,24.0,0.0,16.179999999999836,-19.200000000000045,6.329999999999927,-9.279999999999973,25.10841293272031,25.10841293272031,0.0,24.0,3,0.46423542
156000,156.0,143,3620.06,1417.94,3639.99,1397.63,1.02,4.39,28.455245562110182,-3.3468326293898727,30.0,0.0,18.0,0.0,19.929999999999836,-20.309999999999945,3.75,-1.1099999999999,28.455245562110182,28.455245562110182,0.0,18.0,0,0.5519117
157000,157.0,143,3619.48,1417.58,3645.36,1396.3,1.23,6.04,33.50541448781084,-5.050168925700657,30.0,0.0,21.0,0.0,25.88000000000011,-21.279999999999973,5.950000000000273,-0.9700000000000273,33.50541448781084,33.50541448781084,0.0,21.0,0,0.5584077
158000,158.0,143,3620.07,1415.86,3648.17,1394.86,1.06,3.68,35.080051311250884,-1.574636823440045,30.0,0.0,18.0,0.0,28.09999999999991,-21.0,2.2199999999998,0.2799999999999727,35.080051311250884,35.080051311250884,0.0,18.0,0,0.6149053
159000,159.0,143,3620.48,1416.27,3649.92,1390.56,0.58,5.09,39.086029473457714,-4.00597816220683,30.0,0.0,21.0,0.0,29.440000000000055,-25.710000000000036,1.3400000000001455,-4.710000000000036,39.086029473457714,39.086029473457714,0.0,21.0,0,0.71250063
160000,160.0,143,3621.08,1417.33,3648.73,1387.08,1.14,3.71,40.98274026953304,-1.8967107960753253,30.0,0.0,10.0,0.0,27.65000000000009,-30.25,-1.7899999999999636,-4.539999999999964,40.98274026953304,40.98274026953304,0.0,10.0,0,0.7881302
161000,161.0,143,3621.46,1417.62,3646.12,1383.05,0.48,4.8,42.46410837401379,-1.481368104480751,30.0,0.0,10.0,0.0,24.659999999999854,-34.569999999999936,-2.9900000000002365,-4.319999999999936,42.46410837401379,42.46410837401379,0.0,10.0,0,0.7425009
162000,162.0,143,3621.46,1417.62,3643.29,1376.14,0.0,7.52,46.873652513965446,-4.409544139951656,30.0,0.0,13.0,0.0,21.829999999999927,-41.47999999999979,-2.8299999999999272,-6.9099999999998545,46.873652513965446,46.873652513965446,0.0,13.0,0,0.5617254
163000,163.0,143,3621.48,1417.63,3641.51,1366.25,0.02,10.11,55.14621745867997,-8.272564944714524,30.0,0.0,16.0,0.0,20.0300000000002,-51.38000000000011,-1.7999999999997272,-9.900000000000318,55.14621745867997,55.14621745867997,0.0,16.0,0,0.7109373
164000,164.0,143,3621.48,1417.63,3639.72,1354.93,0.0,11.54,65.29921592178574,-10.152998463105774,30.0,0.0,11.0,0.0,18.23999999999978,-62.700000000000045,-1.7900000000004184,-11.319999999999936,65.29921592178574,65.29921592178574,0.0,11.0,0,0.7298915
165000,165.0,143,3621.48,1417.63,3637.9,1343.59,0.0,11.57,75.83889503414478,-10.539679112359039,30.0,0.0,11.0,0.0,16.420000000000073,-74.04000000000019,-1.819999999999709,-11.340000000000146,75.83889503414478,75.83889503414478,0.0,11.0,0,0.78251463
166000,166.0,143,3621.49,1417.64,3636.95,1339.15,0.02,4.57,79.99807310179416,-4.159178067649378,30.0,0.0,5.0,0.0,15.460000000000036,-78.49000000000001,-0.9600000000000364,-4.449999999999818,79.99807310179416,79.99807310179416,0.0,5.0,0,0.8976999
167000,167.0,143,3621.49,1417.64,3634.97,1336.5,0.0,3.45,82.25211243487925,-2.254039333085089,30.0,0.0,5.0,0.0,13.480000000000018,-81.1400000000001,-1.9800000000000182,-2.650000000000091,82.25211243487925,82.25211243487925,0.0,5.0,0,0.9353037
168000,168.0,143,3621.49,1417.64,3630.76,1336.14,0.0,4.32,82.02550152239246,0.226610912486791,30.0,1.0,8.0,0.0,9.270000000000437,-81.5,-4.209999999999582,-0.35999999999989996,81.99345879966138,81.99345879966138,0.542559805530958,43.0,0,0.76008534
169000,169.0,143,3621.5,1417.65,3623.82,1338.43,0.0,7.14,79.25396393872047,2.7715375836719858,28.595666320973212,1.0,11.0,0.0,2.3200000000001637,-79.22000000000003,-6.950000000000273,2.2799999999999727,74.54980494734785,74.71429113630163,3.0,36.0,0,0.43895343
170000,170.0,143,3621.5,1417.65,3615.39,1342.98,0.0,9.38,74.91956353316544,4.33440040555503,17.284873690291153,1.0,11.0,0.0,-6.110000000000127,-74.67000000000007,-8.430000000000291,4.5499999999999545,68.61177763095081,68.6250712203644,3.0,36.0,2,0.5299021
171000,171.0,143,3621.5,1417.65,3606.04,1350.57,0.0,11.78,68.83849213920959,6.0810713939558525,11.320125629116951,1.0,27.0,0.0,-15.460000000000036,-67.08000000000015,-9.349999999999909,7.589999999999918,61.82410857776299,61.82410857776299,2.5138570756792307,44.0,2,0.6021346
172000,172.0,143,3621.5,1417.65,3599.01,1358.25,0.0,10.18,63.51503837674981,5.323453762459785,11.931171230348339,1.0,27.0,0.0,-22.48999999999978,-59.40000000000009,-7.029999999999745,7.680000000000064,56.69638349909072,56.69638349909072,2.7497991297314646,49.0,2,0.5796066
173000,173.0,143,3621.5,1417.65,3594.04,1366.94,0.0,9.84,57.66763130214389,5.847407074605918,9.862085975266286,1.0,29.0,0.0,-27.460000000000036,-50.710000000000036,-4.970000000000255,8.690000000000055,49.01246029866422,49.0137378701121,3.0,46.0,2,0.5719623
156000,156.0,145,3620.06,1417.94,3624.53,1415.99,1.02,10.09,4.876822736167725,0.7382462749842569,6.605956442207207,1.0,54.0,0.0,4.470000000000255,-1.9500000000000455,5.000000000000455,-7.539999999999964,4.876822736167725,4.876822736167725,0.0,74.0,3,0.56219447
155000,155.0,146,3822.73,1252.93,3825.07,1334.43,1.46,14.83,81.53358571778872,4.651139727036934,17.52980785415593,1.0,14.0,0.0,2.3400000000001455,81.5,14.090000000000146,-3.8799999999998818,79.19649719430046,79.19649719430046,1.3261826226398876,44.0,2,0.3695272
156000,156.0,146,3822.49,1251.42,3838.54,1329.86,1.53,14.23,80.06519905676859,1.4683866610201335,30.0,1.0,14.0,0.0,16.050000000000182,78.43999999999983,13.710000000000036,-3.060000000000173,80.05256326307455,80.05256326307455,0.10125745143742988,49.0,0,0.58650786
157000,157.0,146,3822.27,1250.01,3852.88,1326.86,1.43,14.65,82.7217903578011,-2.656591301032506,30.0,0.0,11.0,0.0,30.610000000000127,76.84999999999991,14.559999999999945,-1.5899999999999181,82.7217903578011,82.7217903578011,0.0,11.0,0,0.62849617
158000,158.0,146,3822.12,1248.55,3866.53,1324.01,1.55,13.94,87.55832170616355,-4.836531348362456,30.0,0.0,11.0,0.0,44.41000000000031,75.46000000000004,13.800000000000182,-1.3899999999998727,87.55832170616355,87.55832170616355,0.0,11.0,0,0.8678283
159000,159.0,146,3822.0,1247.08,3880.18,1321.16,1.48,13.94,94.19532260149653,-6.637000895332974,30.0,0.0,11.0,0.0,58.179999999999836,74.08000000000015,13.769999999999527,-1.3799999999998818,94.19532260149653,94.19532260149653,0.0,11.0,0,0.90883344
160000,160.0,146,3821.86,1245.41,3894.3,1318.21,1.68,14.43,102.7005043804557,-8.50518177895917,30.0,0.0,6.0,0.0,72.44000000000005,72.79999999999995,14.260000000000218,-1.2800000000002,102.7005043804557,102.7005043804557,0.0,6.0,0,0.91745657
161000,161.0,146,3731.92,1268.99,3908.55,1315.16,1.19,14.56,182.5645798067085,-12.810778671063673,30.0,0.0,6.0,0.0,176.6300000000001,46.17000000000007,14.539999999999964,-4.259999999999991,182.5645798067085,182.5645798067085,0.0,6.0,0,0.9854248
162000,162.0,146,3731.38,1269.91,3922.42,1312.2,1.07,14.18,195.66483000273703,-13.100250196028526,30.0,0.0,6.0,0.0,191.03999999999996,42.289999999999964,14.409999999999854,-3.880000000000109,195.66483000273703,195.66483000273703,0.0,6.0,0,0.9900115
163000,163.0,146,3730.82,1270.84,3937.07,1309.06,1.05,14.99,209.76136655733345,-14.096536554596412,30.0,0.0,6.0,0.0,206.25,38.22000000000003,15.210000000000036,-4.069999999999936,209.76136655733345,209.76136655733345,0.0,6.0,0,0.9926224
164000,164.0,146,3730.18,1271.85,3951.25,1306.02,1.19,14.6,223.69518054710093,-13.933813989767486,30.0,0.0,6.0,0.0,221.07000000000016,34.17000000000007,14.820000000000164,-4.0499999999999545,223.69518054710093,223.69518054710093,0.0,6.0,0,0.99347395
165000,165.0,146,3729.58,1272.8,3965.06,1303.05,1.12,14.27,237.41502248172924,-13.719841934628306,30.0,0.0,6.0,0.0,235.48000000000002,30.25,14.409999999999854,-3.9200000000000728,237.41502248172924,237.41502248172924,0.0,6.0,0,0.99378586
166000,166.0,146,3728.95,1273.8,3978.49,1300.16,1.18,13.88,250.9283985522563,-13.513376070527073,30.0,0.0,6.0,0.0,249.53999999999996,26.360000000000127,14.059999999999945,-3.8899999999998727,250.9283985522563,250.9283985522563,0.0,6.0,0,0.99452955
167000,167.0,146,3728.34,1274.77,3991.84,1297.3,1.13,13.8,264.46143556291906,-13.533037010662753,30.0,0.0,6.0,0.0,263.5,22.529999999999973,13.960000000000036,-3.8300000000001546,264.46143556291906,264.46143556291906,0.0,6.0,0,0.99483746
168000,168.0,146,3727.66,1275.81,4005.26,1294.41,1.25,13.87,278.22242900240843,-13.760993439489368,30.0,0.0,6.0,0.0,277.60000000000036,18.600000000000136,14.100000000000364,-3.9299999999998363,278.22242900240843,278.22242900240843,0.0,6.0,0,0.9948791
