시각,경과초,시각ms,IMU시각ms,위험,원시위험,GPS유효,위도,경도,속도,방향,GPS원시속도,GPS원시방향유효,GPS원시방향,가속도,자이로,자력계,충격값,충격피크,마지막충격발생값,마지막충격발생ms,송신,지팡이수신,GPS위성,GPS_HDOP,원시위도,원시경도,GPS채택,GPS이상치거부,GPS품질거부,GPS재기준,계산거리,접근속도,TTC,방향오차,전방여부,위험음성횟수,충격음성횟수,마지막위험음성,RSSI원시,RSSI평활,RSSI샘플,RSSI경과ms,위험송신
19:44:40,3.283,576564,576564,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.36,0.52,9.74","-0.4,1.9,1.7","-34.050,-29.250,-5.400",0.10,0.15,30.02,532603,5543,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.335,576586,576586,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.38,0.42,9.64","-0.7,-1.5,-1.4","-32.850,-30.600,-5.250",0.06,0.11,30.02,532603,5543,0,5,1.60,37.496783,126.957958,741,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.440,576608,576608,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.39,0.57,9.60","-0.0,-2.2,2.2","-33.300,-31.200,-4.650",0.14,0.14,30.02,532603,5543,0,5,1.60,37.496783,126.957958,742,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.501,576747,576747,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.49,0.37,9.64","1.5,-2.9,-0.5","-31.950,-31.500,-4.800",0.12,0.12,30.02,532603,5545,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.504,576791,576791,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.37,0.44,9.72","1.4,-2.1,-0.2","-32.550,-31.200,-6.900",0.05,0.13,30.02,532603,5545,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.616,576813,576813,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.45,0.30,9.65","2.4,2.1,0.1","-33.600,-29.850,-6.750",0.16,0.16,30.02,532603,5545,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.625,576902,576902,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.39,0.38,9.70","1.3,-1.1,-3.1","-32.550,-29.700,-5.700",0.07,0.11,30.02,532603,5546,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.886,576924,576924,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.43,0.45,9.68","-0.7,1.3,-3.6","-35.700,-28.500,-5.700",0.02,0.12,30.02,532603,5546,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.906,577101,577101,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.36,0.53,9.75","0.3,1.9,-1.0","-33.000,-30.900,-4.950",0.11,0.24,30.02,532603,5548,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,3.964,577145,577145,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.40,0.35,9.69","1.3,-2.5,2.1","-32.550,-31.650,-6.900",0.11,0.14,30.02,532603,5548,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
19:44:40,4.019,577212,577212,0,0,1,37.496783,126.957958,0.00,13.9,0.000,1,13.4,"-0.38,0.35,9.70","1.0,-0.5,-1.7","-31.650,-30.600,-6.300",0.10,0.15,30.02,532603,5549,0,5,1.60,37.496783,126.957958,743,21,8,4,-1.00,0.00,999.00,0.0,0,0,2,0,-127,-127.0,0,-1,0
